CSV File,Columns containing all necessary fragments for ID,Columns containing fragments where atleast one fragment must be observed for confirmation,Run DDA,Run AIF (Ignore this column if you don't have AIF data),By Class only - total C:DB,Polarity,Adduct,Notes
BioTr_Ion_KPVOQEJWPDKAKD-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KPWKTICDPCRHDQ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KPYKBTOWOKVJKN-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KPYRKWVIXFOQAB-HIUVJMHLSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQACPKOXYQUXEK-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQARRMMXKQMKBI-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQCLIVAXLXMILR-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQDGDDLJWIXGAG-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQDNTTNXGINDQR-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQFUUDCUMKIIDZ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQJATTRJFSBIBX-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQJDKNVYEWETSX-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQKLVEASORXMFW-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQKUDEDXIITGJF-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQLARHNGUUDUJO-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQLMANXNUXWSFY-UHFFFAOYSA-L_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQLPKVCUXAMPPR-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQMSAVHZKVTPLG-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQMUSPZWLFVSTE-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQXGGQQIYHOJPT-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQYAMTGAFLKCQU-OWOJBTEDSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQZAJDUTSFLBOD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KQZGKXUBAQIPDT-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRBQPMPIUCIGQZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRBVSOJFZFIQLW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRDVUEBPRWMVJS-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KREJVVFRCWAWEC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRFAPBLMCCEKLU-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRGXWQUBOTYURZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRHMQQVDZZRZLV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRIAMBIZRFOXGS-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRISZRGQTRGFAG-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRLZSUUVUQMTPX-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRNAWDMOGZVOMZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRRAZQVNJXPMOX-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRSOHARVDULQRK-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRSYCVBLRHXSLS-MDZDMXLPSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRSYQGXCVSTLKV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRVXFERJGXJQFI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRWGFTSKUVDHKO-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRXAZNXMURUOLQ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRXVPILTERAZHP-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KRYHTQQPHWUWFE-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSARJCVEGFGRCO-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSDKAOQQNTZSKM-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSHGCLOXJGSNTJ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSKLYAXKSAYGJG-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSKVGERUKCTGSY-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSLWUJSVUBOEEE-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSMFHBJUYFGKIW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSNKQSPJFRQSEI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSOGOAAXZZREMB-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSPXMVCDFNLUCN-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSWAQCCHSNVYOG-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KSZRKTZDOLBNMT-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTCFEVWHGHFWFW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTCWBEROMSQFRR-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTCWEIJDLKOCFO-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTDXIBBVVKYGMV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTEUPTIAGYLQQN-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTFKWUDKWIOVBZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTFQDOBNCUSPPI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTHCIEOUOWHZNQ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTHOQJKQIAXJOQ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTJPETPOMRDZOM-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTSWTACWRVNKBQ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTUAQKOCXOQTSN-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTWDHDFETTZXCJ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KTZIFAHHVVSWHV-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUAQBPNARRTNIM-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUCKJQYTLNMOGB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUDGQRJWLHOZEL-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUDKLDDNJRWOJT-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUELAMCJKUUFEL-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUENQVXQHRMHNB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUFYCGABVVEFBQ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUGKNFFWKOOMIS-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUGMHTOWXKZGDV-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUNCUCXJQSYGMM-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUQJNCNIMKOHGB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KURQARCUYZLVSD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUSJUOQTSAKDAI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUSZFRWBKCLZSR-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUUDPCCUYOKGPS-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUVQBXIZCMWWLF-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KUXNGSLHEVUSGL-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVABVMVDSLDHMB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVAWMWWVZRZEBJ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVBCWZZSKPKERB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVBRUKNJGJIBOA-IWQZZHSRSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVCVOTJMLWBLOF-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVEJPSFMZWPIOZ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVJXCUINOCTHLF-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVLFCSKJWNXEAW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVLQQJVSVCHJHD-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVNNFFVSAJHWPO-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVNOBWUDXVYNNC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVPWBUCJCLNZRE-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVRGHTRWOACBKQ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVSGFDQYAAOJKF-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVUQBTBMJSCSJI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVVNKRYOHKCHPA-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KVZJLIBVTQWFMS-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWAQUFKNBMPMHS-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWAYXHMZWMPHIZ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWDOTJGKTCPCSW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWGLZNKRBMFSAA-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWGQBCZGYFIZML-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWHOJAZPUHXDNK-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWIITKFZHMYYJP-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWKPFGOXUSWKRY-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWMAKOOAUWRRDF-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWQSOTGNKMEOLI-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWRYJMUHJWYGDJ-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWSGBORXYIHGCQ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWVFVMIKMHIWLF-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWVPPJBDQLVWSU-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWWYZJBXOMTNRH-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWXNLKZPOUXLEM-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KWYYQSOFHZMNAC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXALTUKRAITFHM-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXCMYUSMKKPUCW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXCOJGNYJSMZRJ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXDORLHXVDAXOU-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXHUZBPZHGHMFK-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXKXISYFPVYGNT-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXLPUZRGCYRJTP-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXONBGKMOIFWHQ-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXPUWFWMHHLMDI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXQCADSYIGGWME-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXRORNDGWOJKSS-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXTCHNFMNUKATN-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXTDZCYWNKBVGI-HNQUOIGGSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXUZRGSAMQFMJX-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXYLGJIRUHFKBK-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KXZUDNFEPQPHKE-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYAJBZCMJSAATB-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYAWCUQZHBPGBF-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYCRPTJLEBBHAS-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYCYSMCLOQNFCN-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYDHQTIKEQVROM-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYDWOUVUJLKVBC-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYGDOOYUSXEGLD-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYGYUILHGFUXLC-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYJKTFDFVCXHRI-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYNYVVJBNDPMRN-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYORNZSMROPCOE-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYPMIEHVMNIRSL-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYPWHXRHVCYESU-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYPXNXBWZBWFSM-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYQNNVWNSOLGJL-UHFFFAOYSA-O_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYRAZNZTNOHZKT-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYRMSFNLTHHRCW-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYRRZPRMHRHHIL-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYSNRCWLJRGHHU-UHFFFAOYSA-N_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
BioTr_Ion_KYWJCWGIHFHSQG-UHFFFAOYSA-L_neg_minH.csv,3,,FALSE,FALSE,TRUE,Neg,[M-H]-,Biotransformer on EPA Master List
