row.ID,INCHIKEY,Name,SMILES,Formula,Mass,[M-H]-,M+1,lib_eC,lib_M_eC,lib_MD,lib_MD_eC
9999999999,OMMCXIFNDKLDGK-UHFFFAOYSA-N,"2,4,6-Tribromo-3-[(heptafluoropropyl)sulfanyl]aniline",NC1=C(Br)C(SC(F)(F)C(F)(F)C(F)(F)F)=C(Br)C=C1Br,C9H3Br3F7NS,526.7424539,525.735176,3.33552586,3.083881157,170.4784164,-0.264824,-0.085873607
9999999999,PYXKUSXSYOPQLU-FONMRSAGSA-N,"3-(2,2-Dibromoethenyl)-2,2-bis(trifluoromethyl)cyclopropane-1-carboxylic acid",[H][C@@]1(C=C(Br)Br)[C@@]([H])(C(O)=O)C1(C(F)(F)F)C(F)(F)F,C8H4Br2F6O2,403.8482229,402.840944,4.447367813,4.111841543,97.97093097,-0.159056,-0.038682424
9999999999,RRGASYCLEKMGFM-UHFFFAOYSA-N,"3,5,7,9,11,11-Hexachloro-2,2,3,4,4,5,6,6,7,8,8,9,10,10,11-pentadecafluoroundecanoic acid",OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)Cl,C11HCl6F15O2,659.7868187,658.7795379,6.197329022,5.729779052,114.9746844,-0.2204621,-0.038476545
9999999999,BMHLOJFRGFOQEG-UHFFFAOYSA-N,"2-Bromo-3-(bromomethyl)-4,4,5,5,6,6,6-heptafluorohexan-3-ol",CC(Br)C(O)(CBr)C(F)(F)C(F)(F)C(F)(F)F,C7H7Br2F7O,397.8751866,396.867908,3.891446836,3.59786135,110.3066153,-0.132092,-0.036714033
9999999999,GDUXUDPKBNADFS-UHFFFAOYSA-N,"1,1,2,2-Tetrafluoro-2-(1,1,2,2-tetrafluoro-2-iodoethoxy)ethane-1-sulfonamide",NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)I,C4H2F8INO3S,422.8672377,421.85995,4.326291317,3.999899517,105.4676369,-0.14005,-0.03501338
9999999999,RYDKWHUVPFZGPU-UHFFFAOYNA-N,"2,2-Dibromo-5-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)cyclopentan-1-one",OC(C1CCC(Br)(Br)C1=O)(C(F)(F)F)C(F)(F)F,C8H6Br2F6O2,405.863873,404.856594,4.447367813,4.111841543,98.46113712,-0.143406,-0.034876344
9999999999,FYCDNYFZFQEDJN-UHFFFAOYSA-N,"Nonanoic acid, 2,4,6,8,9-pentachloro-2,3,3,4,5,5,6,7,7,8,9,9-dodecafluoro-",OC(=O)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,C9HCl5F12O2,543.8227563,542.8154757,6.084650313,5.625601251,96.49021527,-0.1845243,-0.032800814
9999999999,JWSKHORSAVUYNT-UHFFFAOYSA-N,"3,5,7,9,9-Pentachloro-2,2,3,4,4,5,6,6,7,8,8,9-dodecafluorononanoic acid",OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)Cl,C9HCl5F12O2,543.8227563,542.8154757,6.084650313,5.625601251,96.49021527,-0.1845243,-0.032800814
9999999999,IFQBWLXWJWDSTE-UHFFFAOYSA-N,3-Bromo-4-chloropentafluorobutyric acid,OC(=O)C(F)(F)C(F)(Br)C(F)(F)Cl,C4HBrClF5O2,289.8768602,288.869581,4.326291317,3.999899517,72.21920946,-0.130419,-0.032605569
9999999999,QUWQIQACQOVGDT-UHFFFAOYSA-N,"2-bromo-2,3,3,3-tetrafluoropropanoic acid",OC(=O)C(F)(Br)C(F)(F)F,C3HBrF4O2,223.9096043,222.902325,3.244718488,2.999924637,74.30264155,-0.097675,-0.032559151
9999999999,LZPYSLTTWCJOQD-UHFFFAOYSA-N,"3-Bromo-2,2,3,3-tetrafluoropropanoic acid",OC(=O)C(F)(F)C(F)(F)Br,C3HBrF4O2,223.9096043,222.902325,3.244718488,2.999924637,74.30264155,-0.097675,-0.032559151
9999999999,OCZPDBHWFCHPCV-UHFFFAOYSA-N,"4-(Chlorosulfonyl)-1,1,2,2,3,3,4,4-octafluorobutane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(Cl)(=O)=O,C4HClF8O5S2,379.8826186,378.8753385,4.326291317,3.999899517,94.7212141,-0.1246615,-0.031166158
9999999999,OJAXIOZVWGLZNM-UHFFFAOYSA-N,"2,6-Dibromo-4-(1,1,2,3,3,3-hexafluoropropoxy)aniline",NC1=C(Br)C=C(OC(F)(F)C(F)C(F)(F)F)C=C1Br,C9H5Br2F6NO,414.8642073,413.856929,5.00328879,4.625821736,89.46668346,-0.143071,-0.030928775
9999999999,ADMOCDJEQJUWJY-UHFFFAOYSA-N,"3,5,7,9,10-Pentachloro-2,2,3,4,4,5,6,6,7,8,8,9,10,10-tetradecafluorodecanoic acid",OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,C10HCl5F14O2,593.8195628,592.8122821,6.76072257,6.250668056,94.8398278,-0.1877179,-0.030031654
9999999999,DUFNTKQEWOKPMN-UHFFFAOYSA-N,"Difluoro(1,1,2,2-tetrafluoro-2-iodoethoxy)acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)I,C4HF6IO3,337.8874612,336.88018,4.326291317,3.999899517,84.22216073,-0.11982,-0.029955753
9999999999,WOAGDWWRYOZHDS-UHFFFAOYSA-N,"4,4,5,5,6,6-hexafluoro-1,3,2-dithiazinane 1,1,3,3-tetraoxide",FC1(F)C(F)(F)S(=O)(=O)NS(=O)(=O)C1(F)F,C3HF6NO4S2,292.9251188,291.9178388,3.244718488,2.999924637,97.30839074,-0.0821612,-0.027387755
9999999999,LTPBSKMKLDNUOJ-UHFFFAOYSA-N,"2-bromo-2,3,3,3-tetrafluoropropanamide",NC(=O)C(F)(Br)C(F)(F)F,C3H2BrF4NO,222.9255887,221.918309,3.244718488,2.999924637,73.97462797,-0.081691,-0.027231017
9999999999,UOGSPTHZKVCIIH-UHFFFAOYSA-N,"3,5,7,7-Tetrachloro-2,2,3,4,4,5,6,6,7-nonafluoroheptanoic acid",OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)Cl,C7HCl4F9O2,427.858694,426.8514135,5.915632249,5.469334549,78.0444878,-0.1485865,-0.027167199
9999999999,AMCTWDASUQVRCQ-UHFFFAOYSA-N,"1,1,1,3,3,3-Hexafluoro-2-(trichloromethyl)propan-2-ol",OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)Cl,C4HCl3F6O,283.899717,282.8924367,4.326291317,3.999899517,70.72488585,-0.1075633,-0.026891501
9999999999,XEEUXALEMJGMTC-UHFFFAOYSA-N,"(2-Bromo-1,1,2,2-tetrafluoroethoxy)(difluoro)acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)Br,C4HBrF6O3,289.9013253,288.894046,4.326291317,3.999899517,72.22532586,-0.105954,-0.026489165
9999999999,KMQXXRJUVPBBNZ-UHFFFAOYSA-N,"2,2-Difluoro-2-(1,1,2,2-tetrafluoro-2-iodoethoxy)acetamide",NC(=O)C(F)(F)OC(F)(F)C(F)(F)I,C4H2F6INO2,336.9034456,335.89616,4.326291317,3.999899517,83.97614955,-0.10384,-0.025960652
9999999999,NMTYPHAXUVFBBP-UHFFFAOYSA-N,"1,1,2,2-Tetrafluoro-2-hydroxyethane-1-sulfonyl fluoride",OC(F)(F)C(F)(F)S(F)(=O)=O,C2HF5O3S,199.956656,198.9493759,2.163145659,1.999949758,99.4771869,-0.0506241,-0.025312686
9999999999,GKNWQHIXXANPTN-UHFFFAOYSA-N,Perfluoroethanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)F,C2HF5O3S,199.956656,198.9493759,2.163145659,1.999949758,99.4771869,-0.0506241,-0.025312686
9999999999,UJQAYKYOBVXRIT-UHFFFAOYSA-N,"1,1,2,2-Tetrafluoro-2-(1,1,2,2,3,3,4,4-octafluoro-4-iodobutoxy)ethane-1-sulfonamide",NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,C6H2F12INO3S,522.8608506,521.85357,6.489436976,5.999849275,86.97777996,-0.14643,-0.024405613
9999999999,YSPJDMQUTGFRFK-UHFFFAOYSA-N,"3,5,7,8-Tetrachloroperfluorooctanoic acid",OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,C8HCl4F11O2,477.8555004,476.8482199,6.76072257,6.250668056,76.28756088,-0.1517801,-0.02428222
9999999999,HVFWAIFDNITFHT-UHFFFAOYSA-N,"2,2'-Oxybis(tetrafluoroethane-1-sulfonic acid)",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(O)(=O)=O,C4H2F8O7S2,377.9114202,376.9041401,4.326291317,3.999899517,94.22840212,-0.0958599,-0.023965577
9999999999,DOYSIZKQWJYULQ-UHFFFAOYSA-N,Bis(perfluoroethylsulfonyl)amine,FC(F)(F)C(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)C(F)(F)F,C4HF10NO4S2,380.9187317,379.9114515,4.326291317,3.999899517,94.98024886,-0.0885485,-0.022137681
9999999999,XIVBXKBRJKKXCA-UHFFFAOYSA-N,"N-(2-Bromo-4,4,5,5-tetrafluoro-3-oxo-1-phenylpent-1-en-1-yl)hypobromous amide",FC(F)C(F)(F)C(=O)C(Br)=C(NBr)C1=CC=CC=C1,C11H7Br2F4NO,402.8830509,401.875773,6.115130743,5.653782122,71.08087371,-0.124227,-0.021972371
9999999999,TZZXFBCZAXGMHG-UHFFFAOYSA-N,"Difluoro(1,1,2,2-tetrafluoro-2-iodoethoxy)ethanimidamide",NC(=N)C(F)(F)OC(F)(F)C(F)(F)I,C4H3F6IN2O,335.91943,334.91215,4.326291317,3.999899517,83.73014087,-0.08785,-0.021963052
9999999999,OXLGMIVWUUWTCB-UHFFFAOYSA-N,"Difluoro(1,1,2,2,3,3,4,4-octafluoro-4-iodobutoxy)acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,C6HF10IO3,437.8810741,436.87379,6.489436976,5.999849275,72.81412749,-0.12621,-0.021035528
9999999999,KZWJWYFPLXRYIL-UHFFFAOYSA-N,"1,1,2,2-Tetrafluoroethanesulfonic acid",OS(=O)(=O)C(F)(F)C(F)F,C2H2F4O3S,181.9660778,180.9587978,2.163145659,1.999949758,90.48167188,-0.0412022,-0.020601618
9999999999,XLWUDBRTNPGWDQ-UHFFFAOYSA-N,Pentafluoroethylphosphonic acid,OP(O)(=O)C(F)(F)C(F)(F)F,C2H2F5O3P,199.9661717,198.9588917,2.163145659,1.999949758,99.48194492,-0.0411083,-0.020554666
9999999999,PDIMWFVJSCRWOS-UHFFFAOYSA-N,"Octafluorobutane-1,4-disulfinic acid",OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(O)=O,C4H2F8O4S2,329.9266763,328.9193962,4.326291317,3.999899517,82.23191479,-0.0806038,-0.020151456
9999999999,XMGSMOCOWOKNNK-UHFFFAOYSA-N,2-(Bromomethyl)hexafluoropropan-2-ol,OC(CBr)(C(F)(F)F)C(F)(F)F,C4H3BrF6O,259.9271461,258.919867,4.326291317,3.999899517,64.73159286,-0.080133,-0.020033753
9999999999,WVWCLNDERHVFSB-UHFFFAOYSA-N,"3,4-dichloro-2,2,3,4,4-pentafluorobutanoic acid",OC(=O)C(F)(F)C(F)(Cl)C(F)(F)Cl,C4HCl2F5O2,245.9273757,244.9200955,4.326291317,3.999899517,61.23156206,-0.0799045,-0.019976627
9999999999,ANRGSWRBGXZQLY-UHFFFAOYSA-N,"3,5,6-Trichloroperfluorohexanoic acid",OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,C6HCl3F8O2,361.8914381,360.8841577,6.489436976,5.999849275,60.14887061,-0.1158423,-0.019307535
9999999999,NLKOTMUUEAZSHN-UHFFFAOYSA-N,"2-(2-Chloro-1,1,2,2-tetrafluoroethoxy)-1,1,2,2-tetrafluoroethane-1-sulfonamide",NS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)Cl,C4H2ClF8NO3S,330.9316174,329.9243371,4.326291317,3.999899517,82.48315632,-0.0756629,-0.0189162
9999999999,KRQOMVHYHHRBPT-UHFFFAOYSA-N,"1,1,2,2,3,3,4,4,4-nonafluoro-N-[(trifluoromethyl)sulfonyl]-1-Butanesulfonamide",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)F,C5HF12NO4S2,430.9155382,429.9082578,5.407864146,4.999874396,85.98381155,-0.0917422,-0.018348901
9999999999,NQBLGQQFKGPOQD-UHFFFAOYSA-N,"2,3,3,3-Tetrafluoroprop-1-ene-1,1-dithiol",FC(=C(S)S)C(F)(F)F,C3H2F4S2,177.9534049,176.9461251,3.244718488,2.999924637,58.98352342,-0.0538749,-0.017958751
9999999999,XBWQFDNGNOOMDZ-UHFFFAOYSA-N,Perfluoropropanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F,C3HF7O3S,249.9534624,248.9461822,3.244718488,2.999924637,82.98414537,-0.0538178,-0.017939717
9999999999,ZXWVHRPIVWWMQX-UHFFFAOYSA-N,"Benzimidazole, 2-pentafluoroethyl-4,5,6,7-tetrachloro-",FC(F)(F)C(F)(F)C1=NC2=C(N1)C(Cl)=C(Cl)C(Cl)=C2Cl,C9HCl4F5N2,371.8813999,370.8741197,7.605812891,7.032001563,52.74090404,-0.1258803,-0.017901063
9999999999,QDUKVMNUAQTMQW-UHFFFAOYSA-N,"Ethanesulfonamide, 1,1,2,2,2-pentafluoro-",NS(=O)(=O)C(F)(F)C(F)(F)F,C2H2F5NO2S,198.9726404,197.9653603,2.163145659,1.999949758,98.98516674,-0.0346397,-0.017320285
9999999999,NWMVQEZTZDXZDN-UHFFFAOYSA-N,"2,2,3,3-Tetrafluoro-3-sulfopropanoic acid",OC(=O)C(F)(F)C(F)(F)S(O)(=O)=O,C3H2F4O5S,225.955907,224.948627,3.244718488,2.999924637,74.98475935,-0.051373,-0.017124764
9999999999,ZATJKMJHMPMKKW-UHFFFAOYSA-N,"4,4'-(1,1,1,3,3,3-Hexafluoropropane-2,2-diyl)bis(2-bromophenol)",OC1=C(Br)C=C(C=C1)C(C1=CC(Br)=C(O)C=C1)(C(F)(F)F)C(F)(F)F,C15H8Br2F6O2,491.879523,490.872244,8.33881465,7.709702893,63.66941123,-0.127756,-0.016570807
9999999999,SSWWHKBNDZALKW-UHFFFAOYSA-N,"3,3-Dichloro-1,1,1,4,4,4-hexafluoro-2-(trifluoromethyl)butan-2-ol",OC(C(F)(F)F)(C(F)(F)F)C(Cl)(Cl)C(F)(F)F,C5HCl2F9O,317.926074,316.9187935,5.407864146,4.999874396,63.38535099,-0.0812065,-0.016241708
9999999999,OZOSRZOHTUSQDI-UHFFFAOYSA-N,Silyl nonafluorobutane-1-sulfonate,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O[SiH3],C4H3F9O3SSi,329.9428455,328.9355651,4.326291317,3.999899517,82.23595711,-0.0644349,-0.01610913
9999999999,CXPATAQWPLQLIJ-UHFFFAOYSA-N,"Difluoro[1,1,2,2-tetrafluoro-2-(fluorosulfonyl)ethoxy]acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,C4HF7O5S,293.9432917,292.9360114,4.326291317,3.999899517,73.2358426,-0.0639886,-0.015997552
9999999999,XJRMCFMZGRJXEZ-UHFFFAOYSA-N,"3-Chloro-2,2,3,3-tetrafluoropropanoic acid",OC(=O)C(F)(F)C(F)(F)Cl,C3HClF4O2,179.9601198,178.9528396,3.244718488,2.999924637,59.65244505,-0.0471604,-0.015720528
9999999999,HHPGRVJNNAIZAR-UHFFFAOYSA-N,"2-Chloro-2,3,3,3-tetrafluoropropanoic acid",OC(=O)C(F)(Cl)C(F)(F)F,C3HClF4O2,179.9601198,178.9528396,3.244718488,2.999924637,59.65244505,-0.0471604,-0.015720528
9999999999,RJGUAQKOHAABLK-UHFFFAOYSA-N,Perfluoro(2-ethoxyethane)sulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,C4HF9O4S,315.9451835,314.9379032,4.326291317,3.999899517,78.73645373,-0.0620968,-0.01552459
9999999999,OSCIIPAIQXGYEP-UHFFFAOYSA-N,Nonafluorobutane-1-sulfonoperoxoic acid,OOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C4HF9O4S,315.9451835,314.9379032,4.326291317,3.999899517,78.73645373,-0.0620968,-0.01552459
9999999999,UKYURESKXPQWHO-UHFFFAOYSA-N,1-Chloro-perfluorohexanesulfonic acid,OS(=O)(=O)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HClF12O3S,415.9143312,414.9070507,6.489436976,5.999849275,69.1529123,-0.0929493,-0.015491939
9999999999,QRDKQUNPSJJDAJ-UHFFFAOYSA-N,"6-Chloro-1,1,2,2,3,3,4,4,5,5,6,6-dodecafluoro-1-hexanesulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C6HClF12O3S,415.9143312,414.9070507,6.489436976,5.999849275,69.1529123,-0.0929493,-0.015491939
9999999999,RTTCOQHNKANLOS-UHFFFAOYSA-N,"4-bromo-3,3,4,4-tetrafluorobutan-1-ol",OCCC(F)(F)C(F)(F)Br,C4H5BrF4O,223.9459898,222.93871,4.326291317,3.999899517,55.73607764,-0.06129,-0.015322885
9999999999,LXQALNRZYKVNKJ-UHFFFAOYSA-N,"4-(1,2-Dichloro-1,2,2-trifluoroethoxy)-2,2,3,3,4,4-hexafluorobutanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(Cl)C(F)(F)Cl,C6HCl2F9O3,361.9159032,360.9086228,6.489436976,5.999849275,60.15294823,-0.0913772,-0.015229916
9999999999,HLXLYZKGRDKUOB-UHFFFAOYSA-N,"3-Chloro-1,1,2,2,3,3-hexafluoropropan-1-ol",OC(F)(F)C(F)(F)C(F)(F)Cl,C3HClF6O,201.9620117,200.9547313,3.244718488,2.999924637,66.98659319,-0.0452687,-0.015089946
9999999999,ZIZPSSXZSNIUPK-UHFFFAOYSA-N,CHEMBL337369,NS(=O)(=O)C1=NN=C(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S1,C6H3F9N4O4S3,461.9172716,460.9099916,6.489436976,5.999849275,76.82026172,-0.0900084,-0.015001777
9999999999,LQNZLEXMFXLCHU-UHFFFAOYSA-N,"7-Chloro-4,4,5,5,6,6,7,7-octafluoro-2-iodoheptan-1-ol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C7H6ClF8IO,419.9024163,418.89513,7.571009805,6.999824154,59.84366475,-0.10487,-0.014981805
9999999999,VSIVFXPEUGAIOZ-UHFFFAOYSA-N,"Difluoro(1,1,2,2-tetrafluoro-2-sulfoethoxy)acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)S(O)(=O)=O,C4H2F6O6S,291.9476281,290.9403479,4.326291317,3.999899517,72.73691419,-0.0596521,-0.0149134
9999999999,DMOBTBZPQXBGRE-UHFFFAOYSA-N,2H-Perfluoropropylsulfonic acid,OS(=O)(=O)C(F)(F)C(F)C(F)(F)F,C3H2F6O3S,231.9628842,230.9556041,3.244718488,2.999924637,76.98713535,-0.0443959,-0.014799005
9999999999,PAKRUAYDOWBCTC-UHFFFAOYSA-N,"octafluorobutane-1,4-disulfonamide",NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(N)(=O)=O,C4H4F8N2O4S2,359.9484744,358.9411943,4.326291317,3.999899517,89.73755286,-0.0588057,-0.014701794
9999999999,AAIXLNBYXIVUKR-UHFFFAOYSA-N,"4,4,5,5,6,6,6-heptafluoro-2-iodohex-2-en-1-ol",OCC(I)=CC(F)(F)C(F)(F)C(F)(F)F,C6H4F7IO,351.9195103,350.91223,6.489436976,5.999849275,58.48684091,-0.08777,-0.014628701
9999999999,RLTYZSOFMJFAHD-UHFFFAOYSA-N,"4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pent-2-en-1-ol",OCC(I)=CC(F)(C(F)(F)F)C(F)(F)F,C6H4F7IO,351.9195103,350.91223,6.489436976,5.999849275,58.48684091,-0.08777,-0.014628701
9999999999,RLTYZSOFMJFAHD-IWQZZHSRSA-N,"(2Z)-4,5,5,5-Tetrafluoro-2-iodo-4-(trifluoromethyl)pent-2-en-1-ol",OC\C(I)=C\C(F)(C(F)(F)F)C(F)(F)F,C6H4F7IO,351.9195103,350.91223,6.489436976,5.999849275,58.48684091,-0.08777,-0.014628701
9999999999,AAIXLNBYXIVUKR-IWQZZHSRSA-N,"(2Z)-4,4,5,5,6,6,6-Heptafluoro-2-iodohex-2-en-1-ol",OC\C(I)=C\C(F)(F)C(F)(F)C(F)(F)F,C6H4F7IO,351.9195103,350.91223,6.489436976,5.999849275,58.48684091,-0.08777,-0.014628701
9999999999,XYRDZMSAYIMRTQ-UHFFFAOYSA-N,"2-[(5-chloro-1,1,2,2,3,3,4,4,5,5-decafluoropentyl)oxy]-1,1,2,2-tetrafluoroethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C7HClF14O4S,481.9060523,480.8987717,7.571009805,6.999824154,68.70155037,-0.1012283,-0.014461549
9999999999,DIMNDKOBDCZTSE-UHFFFAOYNA-N,"1,1,2,2-Tetrafluoro-2-{[1,1,1,2,3,3-hexafluoro-3-(1,2,2-trifluoro-2-sulfoethoxy)propan-2-yl]oxy}ethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(O)(=O)=O)C(F)(F)F,C7H3F13O8S2,525.9061759,524.8988955,7.571009805,6.999824154,74.98744025,-0.1011045,-0.014443863
9999999999,AUQQHDWNRQTTQM-UHFFFAOYSA-N,"2,3,3,4,4,4-Hexafluorobut-1-ene-1,1-dithiol",FC(=C(S)S)C(F)(F)C(F)(F)F,C4H2F6S2,227.9502114,226.9429314,4.326291317,3.999899517,56.73715814,-0.0570686,-0.014267508
9999999999,JGTNAGYHADQMCM-UHFFFAOYSA-N,Perfluorobutanesulfonic acid,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C4HF9O3S,299.9502689,298.9429885,4.326291317,3.999899517,74.7376246,-0.0570115,-0.014253233
9999999999,GWJVUODILLGCGD-UHFFFAOYSA-N,Perfluoro-2-(trifluoromethyl)propanesulphonic acid,OS(=O)(=O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C4HF9O3S,299.9502689,298.9429885,4.326291317,3.999899517,74.7376246,-0.0570115,-0.014253233
9999999999,SSYJCIUXWUSGKG-UHFFFAOYSA-N,6-Chloroperfluorohexylphosphonic acid,OP(O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C6H2ClF12O3P,415.9238469,414.9165666,6.489436976,5.999849275,69.15449832,-0.0834334,-0.013905916
9999999999,GYBJSXMWSWYNST-UHFFFAOYSA-N,"(2-Chloro-1,1,2,2-tetrafluoroethoxy)(difluoro)acetic acid",OC(=O)C(F)(F)OC(F)(F)C(F)(F)Cl,C4HClF6O3,245.9518409,244.9445606,4.326291317,3.999899517,61.23767849,-0.0554394,-0.013860198
9999999999,XKBTUGKCSQHURW-UHFFFAOYSA-N,"4,4,5,5,6,6-Hexafluoro-2,8-diiodononane-1,9-diol",OCC(I)CC(F)(F)C(F)(F)C(F)(F)CC(I)CO,C9H12F6I2O2,519.8830949,518.87581,9.734155463,8.999773912,57.6543161,-0.12419,-0.013799236
9999999999,HMUGTRCGMCJEMD-UHFFFAOYSA-N,"2,2,3,3,4,4-Hexafluoro-4-sulfobutanoic acid",OC(=O)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,C4H2F6O5S,275.9527135,274.9454333,4.326291317,3.999899517,68.73808509,-0.0545667,-0.013642018
9999999999,GLIVOROLYKBVMG-UHFFFAOYSA-N,"Cyclohexanecarboxamide, 1,2,2,3,3,4,4,5,5,6,6-undecafluoro-N-(2,3,4,5-tetrachlorophenyl)-",FC1(F)C(F)(F)C(F)(F)C(F)(C(=O)NC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2)C(F)(F)C1(F)F,C13H2Cl4F11NO,536.8714848,535.8642043,10.98617418,10.15733559,52.75637488,-0.1357957,-0.013369225
9999999999,OIIFPRVLJLLMOZ-UHFFFAOYSA-N,"5-Bromo-4,4,5,5-tetrafluoropentanoic acid",OC(=O)CCC(F)(F)C(F)(F)Br,C5H5BrF4O2,251.9409044,250.933625,5.407864146,4.999874396,50.18798577,-0.066375,-0.013275333
9999999999,FBHVKOTUBJVWJB-UHFFFAOYSA-N,"1,1,2,2-Tetrafluoro-2-(1,1,2,2-tetrafluoroethoxy)ethane-1-sulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)F,C4H2F8O4S,297.9546053,296.947325,4.326291317,3.999899517,74.23869619,-0.052675,-0.013169081
9999999999,JOYBOBIZKIJEDU-UHFFFAOYNA-N,"1,1,2,2-Tetrafluoro-2-(1,2,2,2-tetrafluoroethoxy)ethanesulfonic acid",OS(=O)(=O)C(F)(F)C(F)(F)OC(F)C(F)(F)F,C4H2F8O4S,297.9546053,296.947325,4.326291317,3.999899517,74.23869619,-0.052675,-0.013169081
9999999999,RRPHDQYUNKXTMD-UHFFFAOYNA-N,"2,3-Dibromo-6-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)-3,5,5-trimethylcyclohexan-1-one",CC1(C)CC(C)(Br)C(Br)C(=O)C1C(O)(C(F)(F)F)C(F)(F)F,C12H14Br2F6O2,461.9264732,460.919195,6.67105172,6.167762315,74.7303757,-0.080805,-0.013101186
9999999999,GGOUUEMCWBTDMT-UHFFFAOYSA-N,Perfluoro(2-((6-chlorohexyl)oxy)ethanesulfonic acid),OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C8HClF16O4S,531.9028587,530.895578,8.652582634,7.999799033,66.36361436,-0.104422,-0.013053078
9999999999,TWIYDBQRYCWOAU-UHFFFAOYSA-N,Nonafluorobutane-1-sulfinic acid,OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C4HF9O2S,283.9553543,282.9480739,4.326291317,3.999899517,70.73879549,-0.0519261,-0.012981851
9999999999,XIZZECGIOVVYHB-UHFFFAOYSA-N,"2-Bromo-3,3,4,4,5,5,6,6,6-nonafluorohexan-1-ol",OCC(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6H4BrF9O,341.9301808,340.922901,6.489436976,5.999849275,56.82191092,-0.077099,-0.012850156
